timestamp,futures_open,futures_high,futures_low,futures_close,futures_volume,futures_oi,contract_month,days_to_expiry
2025-03-25 10:20:00,26038.822469596824,26068.807287495336,26028.483981516776,26049.726605008505,1302154,6349087,Mar2025,1
2025-03-25 10:25:00,26050.133669560066,26137.696060477625,26029.156615110576,26068.832975210193,1269467,8083368,Mar2025,1
2025-03-25 10:30:00,26081.420936343908,26202.419918632113,26036.863547416735,26101.241563285294,1584191,6146446,Mar2025,1
2025-03-25 10:35:00,26066.842486418413,26091.80001952109,26032.48293477538,26041.50932484692,852425,12417597,Mar2025,1
2025-03-25 10:40:00,26072.048663138437,26109.747164638928,26029.067204801904,26065.113963550233,888511,18896668,Mar2025,1
2025-03-25 10:45:00,26052.102234340604,26176.08171736463,26051.009996516765,26083.97808016434,2536399,10191989,Mar2025,1
2025-03-25 10:50:00,26104.82701625167,26169.62852454691,26013.04984842808,26128.886073753994,1325196,8444174,Mar2025,1
2025-03-25 10:55:00,26097.144572643472,26115.711507259675,26044.241889472658,26061.602576701993,802018,9042013,Mar2025,1
2025-03-25 11:00:00,26063.53811316088,26142.27813215413,25998.864039279673,26073.2994988102,1138586,5875550,Mar2025,1
2025-03-25 11:05:00,26098.03181599915,26147.71639748134,26019.7960150743,26046.589558836877,946465,7718469,Mar2025,1
2025-03-25 11:10:00,26041.141390597728,26108.782862250428,26027.46152563761,26042.8998359029,1701696,10073676,Mar2025,1
2025-03-25 11:15:00,26038.147805577082,26155.409808622415,25996.70278182496,26088.53007756802,1275520,6939460,Mar2025,1
2025-03-25 11:20:00,26110.95696379084,26114.11592757132,26008.376825287916,26086.519394757666,2064213,6788350,Mar2025,1
2025-03-25 11:25:00,26081.73052290656,26101.888836345664,25996.323571184123,26060.306247670524,2465277,12695659,Mar2025,1
2025-03-25 11:30:00,26054.78908345574,26092.83178700301,25996.41837625582,26075.40979596574,1868910,10010450,Mar2025,1
2025-03-25 11:35:00,26036.35672983683,26123.495357885546,25936.49702182815,25996.385017520388,1934622,11178961,Mar2025,1
2025-03-25 11:40:00,26004.8908518004,26011.62214625093,25901.174315560977,25988.80859085415,1430434,9119618,Mar2025,1
2025-03-25 11:45:00,26036.93313004352,26170.10949475006,26006.977520968212,26053.136679538202,2068027,17979883,Mar2025,1
2025-03-25 11:50:00,26023.777060350956,26036.3625908423,25961.127188199975,26007.653162148035,828539,7145306,Mar2025,1
2025-03-25 11:55:00,26006.353030962386,26068.41118472628,25999.41776870343,26000.688402406355,1345230,11990571,Mar2025,1
2025-03-25 12:00:00,25992.30598702443,26016.806806123695,25982.96767795663,26012.33583328385,1426298,6268878,Mar2025,1
2025-03-25 12:05:00,26027.623783496812,26118.85562662794,26009.39273432398,26039.21050099374,1760034,7784056,Mar2025,1
2025-03-25 12:10:00,26040.03934800894,26071.162235184867,25978.21624035399,26047.56618293634,3636683,9327825,Mar2025,1
2025-03-25 12:15:00,26055.934849175643,26151.699737702063,25970.856491883194,26047.56166477778,1353017,14111915,Mar2025,1
2025-03-25 12:20:00,26009.82437347595,26025.743069132703,25965.0719493747,26020.040399965652,1208500,6702392,Mar2025,1
2025-03-25 12:25:00,26045.90273033262,26061.372448779737,26016.779542457854,26043.18355819957,754049,10629583,Mar2025,1
2025-03-25 12:30:00,26049.796645328406,26118.633419879643,26044.10852033097,26062.320262100024,1532315,16206011,Mar2025,1
2025-03-25 12:35:00,26052.603416220492,26147.370484652663,25963.421669480616,26040.10875321112,2898226,8968627,Mar2025,1
2025-03-25 12:40:00,26035.417387963116,26082.675686216084,25950.521953620846,26031.160977016032,743401,8344666,Mar2025,1
2025-03-25 12:45:00,26021.732692892332,26044.634445379055,25973.926505083884,25996.371028329977,1673324,10256069,Mar2025,1
2025-03-25 12:50:00,26012.67622810621,26047.854630275768,25969.33054326932,26012.283596284728,1790431,8635899,Mar2025,1
2025-03-25 12:55:00,26012.006600576915,26020.74004208728,25981.559495971524,25991.332419578903,1975450,6833064,Mar2025,1
2025-03-25 13:00:00,26006.740238054368,26082.7459512028,25871.149157781783,25978.1477427764,1185541,8544809,Mar2025,1
2025-03-25 13:05:00,25959.79005123924,25969.22369188195,25887.628424043705,25967.068628444427,2025224,10321984,Mar2025,1
2025-03-25 13:10:00,25985.208821476182,26010.280540103973,25943.75742231321,25991.291805114834,1035050,9383017,Mar2025,1
2025-03-25 13:15:00,25984.893765867364,26068.48109783839,25974.958801860834,26005.876754091216,1107705,10292604,Mar2025,1
2025-03-25 13:20:00,25994.850603000024,26063.79275613357,25975.572573463603,25984.10544529227,491870,8473262,Mar2025,1
2025-03-25 13:25:00,26005.976390139353,26069.48770039322,25970.935618778538,26017.171798158084,2264833,7331886,Mar2025,1
2025-03-25 13:30:00,26005.01446070305,26091.32832135702,25883.953097117796,26019.942016384815,2073976,5724825,Mar2025,1
2025-03-25 13:35:00,26010.301693707122,26093.5434061407,25964.474884401425,26022.458777277283,1123429,11497817,Mar2025,1
2025-03-25 13:40:00,26021.004784376102,26037.037093115985,25984.536954005052,25999.937630174616,1181918,10227524,Mar2025,1
2025-03-25 13:45:00,25977.04607228914,26021.923397581937,25913.282294288456,25981.47068602506,1573079,13691511,Mar2025,1
2025-03-25 13:50:00,26015.93761344018,26082.163999493485,26007.37407356473,26025.98546839791,1309470,9888325,Mar2025,1
2025-03-25 13:55:00,26011.63998901519,26015.006638627347,25971.40865430088,26012.350548063867,997314,3313769,Mar2025,1
2025-03-25 14:00:00,25997.53410090132,26096.077583799837,25937.6429798979,25943.619566070927,428859,9027527,Mar2025,1
2025-03-25 14:05:00,25947.698900455907,25996.68073865077,25920.563810904867,25952.41173529266,506916,12377972,Mar2025,1
2025-03-25 14:10:00,25966.05150131992,26114.552690902903,25937.234878354786,26024.42191885725,511788,8665742,Mar2025,1
2025-03-25 14:15:00,26014.914885165974,26029.501043548666,25954.613603009053,26006.004462082106,872698,8012737,Mar2025,1
2025-03-25 14:20:00,26031.34037448463,26072.400124823744,25967.62867461015,26012.78498015269,1684738,11975641,Mar2025,1
2025-03-25 14:25:00,26007.107584487876,26065.6553418161,25984.443118004623,26017.411620444724,1608716,6541546,Mar2025,1
2025-03-25 14:30:00,26000.988486399077,26078.881372877677,25890.579273217943,26009.690374630074,921400,12900411,Mar2025,1
2025-03-25 14:35:00,26022.94959880348,26066.65928806073,25999.252615223613,26054.730004724526,2318147,7068433,Mar2025,1
2025-03-25 14:40:00,26068.3455451912,26144.562288770507,26032.89668906298,26035.87127422657,1591235,5835116,Mar2025,1
2025-03-25 14:45:00,26016.44621501815,26052.119334104136,25987.676590028415,26036.14914036934,1908733,8645077,Mar2025,1
2025-03-25 14:50:00,26037.111310705543,26070.878218516147,26014.338207645276,26053.129625501984,1127692,11402970,Mar2025,1
2025-03-25 14:55:00,26034.491656532708,26060.23485596741,25964.104127419116,26031.288308821677,1008340,8461703,Mar2025,1
2025-03-25 15:00:00,26056.609446356895,26138.162509523725,26050.244435201883,26066.0206890573,949626,11007178,Mar2025,1
2025-03-25 15:05:00,26058.03368665529,26153.298430528368,26030.174033065578,26085.571774404612,867277,7624776,Mar2025,1
2025-03-25 15:10:00,26066.31549367924,26099.295902687623,26047.519331396074,26089.745256514336,3192688,5510598,Mar2025,1
2025-03-25 15:15:00,26107.057854469916,26146.879452685032,26025.48522187975,26077.54811287588,5480302,8744762,Mar2025,1
2025-03-25 15:20:00,26077.954300855716,26150.143295813585,26075.296951426102,26100.037724313228,2331857,11531188,Mar2025,1
2025-03-25 15:25:00,26112.16876226732,26172.612836367247,25947.4110399511,26110.993000736496,1811484,13962587,Mar2025,1
2025-03-26 09:15:00,26099.235485968453,26147.733037393078,26002.322973417988,26101.67623764504,3227367,10826463,Mar2025,1
2025-03-26 09:20:00,26098.975357482144,26175.81566467135,26046.840078118585,26101.42312291844,3847038,7367954,Mar2025,1
2025-03-26 09:25:00,26091.979853870183,26163.46970136653,26085.121431410033,26088.562217235463,866399,5516046,Mar2025,1
2025-03-26 09:30:00,26098.976685526723,26233.430069390586,26082.56730281571,26130.788372591494,6614726,8823994,Mar2025,1
2025-03-26 09:35:00,26137.77097322226,26195.88998508125,26128.671545938312,26136.095590504025,4098596,12182416,Mar2025,1
2025-03-26 09:40:00,26132.473522774133,26240.733717509447,26055.76071836536,26103.598648673946,533613,10034450,Mar2025,1
2025-03-26 09:45:00,26090.872689616033,26110.18384579855,26074.32438292712,26081.070118826534,988322,10515208,Mar2025,1
2025-03-26 09:50:00,26087.716843106835,26098.276226994476,26050.548450676455,26092.93089888677,6934040,13634883,Mar2025,1
2025-03-26 09:55:00,26104.62345259196,26164.99835318618,26044.16840830577,26137.430956620407,2140126,7131282,Mar2025,1
2025-03-26 10:00:00,26142.533750372597,26159.566070934226,26077.971828627473,26158.928025036716,790878,12141690,Mar2025,1
2025-03-26 10:05:00,26147.918672503103,26186.905887647026,26116.186058842897,26126.07759344101,2038833,7253268,Mar2025,1
2025-03-26 10:10:00,26145.367577820438,26258.34200244995,26067.461993571225,26211.36679306238,2321492,9877418,Mar2025,1
2025-03-26 10:15:00,26193.17899184866,26211.90746268979,26139.411320190375,26200.70078194797,2104119,6865725,Mar2025,1
2025-03-26 10:20:00,26198.85916106762,26289.055031428597,26159.782952118498,26233.080990165632,2888297,11566484,Mar2025,1
2025-03-26 10:25:00,26230.39011560414,26287.819881445983,26191.27026320014,26226.90693507923,1776691,6042492,Mar2025,1
2025-03-26 10:30:00,26213.242378297113,26248.506479697426,26114.805977522912,26227.861375397828,2031730,7941358,Mar2025,1
2025-03-26 10:35:00,26248.856792943905,26276.592642234144,26210.88433434442,26271.59266679281,1189699,10245576,Mar2025,1
2025-03-26 10:40:00,26298.412267398955,26380.594687664565,26254.714471776457,26331.2390829032,989917,12567163,Mar2025,1
2025-03-26 10:45:00,26283.468076468936,26334.387244591988,26217.037272676807,26312.026683871227,1083377,7072595,Mar2025,1
2025-03-26 10:50:00,26348.746713837587,26403.118433846514,26319.732433961977,26372.460135108464,1729062,9703563,Mar2025,1
2025-03-26 10:55:00,26321.996052882037,26344.286960888057,26232.758957487426,26314.165126131054,1260507,8675973,Mar2025,1
2025-03-26 11:00:00,26341.694238947184,26384.450679355636,26296.093579708104,26327.050899730555,613753,8075126,Mar2025,1
2025-03-26 11:05:00,26333.699849484718,26377.731581439446,26326.671108779457,26343.05738855277,4647431,8639535,Mar2025,1
2025-03-26 11:10:00,26345.683242983465,26403.605008375107,26327.603827276573,26370.986503611522,1248779,8016674,Mar2025,1
2025-03-26 11:15:00,26348.20021148332,26359.248501074748,26321.524748947195,26342.819789937574,777771,13825423,Mar2025,1
2025-03-26 11:20:00,26371.664666568344,26494.081626071395,26333.505066804602,26400.49522108946,1062137,16073035,Mar2025,1
2025-03-26 11:25:00,26391.72758714679,26503.68435521457,26327.30032071641,26430.904806472456,486532,15160824,Mar2025,1
2025-03-26 11:30:00,26423.434238123125,26491.83592601327,26365.950227292335,26399.570652587703,2137515,8564508,Mar2025,1
2025-03-26 11:35:00,26416.27210017028,26455.219162648213,26359.813409179354,26394.525346173883,673774,9255731,Mar2025,1
2025-03-26 11:40:00,26385.79515927078,26468.477090458873,26359.69079652509,26382.593270759622,651934,13724133,Mar2025,1
2025-03-26 11:45:00,26378.99138233394,26553.23921916802,26370.18206619022,26387.69936229396,1502100,13869440,Mar2025,1
2025-03-26 11:50:00,26393.66082518249,26469.185011100533,26321.31336497069,26380.253078956855,1373760,9184813,Mar2025,1
2025-03-26 11:55:00,26363.66823387069,26448.992798695403,26331.998435197285,26400.117366561175,4718341,8841101,Mar2025,1
2025-03-26 12:00:00,26434.23768679799,26515.4881801581,26366.732520185113,26446.067446082474,2042106,9494825,Mar2025,1
2025-03-26 12:05:00,26439.209029663038,26503.52149584576,26415.520201351876,26440.792183246253,1840847,13130928,Mar2025,1
2025-03-26 12:10:00,26420.070027562808,26439.075421259386,26327.162394507384,26382.442556105565,1142372,9808424,Mar2025,1
2025-03-26 12:15:00,26394.77571314769,26484.299457170207,26329.650415843753,26360.344361529213,329724,14184149,Mar2025,1
2025-03-26 12:20:00,26348.032154904988,26388.468183586538,26264.450649261296,26356.02711639549,1512213,12577297,Mar2025,1
2025-03-26 12:25:00,26363.142889006805,26475.470072537504,26283.907582096235,26307.094422704893,1587634,7451320,Mar2025,1
2025-03-26 12:30:00,26298.767621063,26386.846037875453,26288.866044667408,26326.178234922252,1694717,13009103,Mar2025,1
2025-03-26 12:35:00,26331.13411279536,26348.07321955051,26296.270788412545,26327.463988672935,1066035,7160985,Mar2025,1
2025-03-26 12:40:00,26321.04356464816,26414.465850154567,26293.540057378952,26407.77956169625,1581433,12055617,Mar2025,1
2025-03-26 12:45:00,26419.650835725763,26521.52030783088,26311.843698644872,26481.883691607225,659112,10741516,Mar2025,1
2025-03-26 12:50:00,26503.430123130453,26604.048606740856,26431.452970597224,26499.100320286572,2052338,10489914,Mar2025,1
2025-03-26 12:55:00,26491.688398664293,26557.101014349642,26470.308118698995,26489.37628077623,1468670,5548492,Mar2025,1
2025-03-26 13:00:00,26457.331791690056,26555.23273989791,26351.887815663704,26484.482020738404,2835610,8572786,Mar2025,1
2025-03-26 13:05:00,26496.450961514947,26561.26261646432,26495.28593167501,26542.60381546875,816602,8914685,Mar2025,1
2025-03-26 13:10:00,26537.515673297312,26572.590199684888,26424.58590215054,26494.153046082374,2220395,8467097,Mar2025,1
2025-03-26 13:15:00,26485.294876520235,26505.963672306847,26382.139309312286,26438.026927643583,1108449,6502929,Mar2025,1
2025-03-26 13:20:00,26457.94380945256,26473.20020835423,26407.58060080721,26441.83011098649,1888707,6782482,Mar2025,1
2025-03-26 13:25:00,26432.7761139578,26489.050584284658,26308.980243929702,26448.89380018107,683538,8598424,Mar2025,1
2025-03-26 13:30:00,26463.935468959753,26507.160408715863,26444.36059263812,26477.765591683175,1445166,12689508,Mar2025,1
2025-03-26 13:35:00,26446.590311066804,26546.729076563923,26399.27159036818,26475.72279703617,1196149,18202751,Mar2025,1
2025-03-26 13:40:00,26517.054419047927,26544.540013938145,26453.732890915217,26485.46783213564,1261372,6100774,Mar2025,1
2025-03-26 13:45:00,26475.034501408263,26476.518137431707,26387.141275287253,26413.677306082267,2260517,8048132,Mar2025,1
2025-03-26 13:50:00,26402.06089327662,26465.767209623697,26295.2059513652,26425.525417046363,1056519,10314094,Mar2025,1
2025-03-26 13:55:00,26440.857212068382,26466.140719943825,26324.501307055623,26419.251397263848,1595431,7398193,Mar2025,1
2025-03-26 14:00:00,26401.966500780924,26444.654051798192,26227.286736224243,26348.668238739396,3270014,12113831,Mar2025,1
2025-03-26 14:05:00,26365.150377732607,26448.76012173694,26333.970445220577,26369.55512737243,1969173,15221766,Mar2025,1
2025-03-26 14:10:00,26364.573582509758,26444.613892253852,26325.347869386304,26386.257659394872,792781,10371923,Mar2025,1
2025-03-26 14:15:00,26400.270581368964,26415.113591071415,26363.395025283444,26397.54746240322,858842,4739235,Mar2025,1
2025-03-26 14:20:00,26384.857628296835,26428.036134314032,26302.31705031657,26373.19483324855,1959794,11114975,Mar2025,1
2025-03-26 14:25:00,26373.86518162918,26431.81223750526,26294.144870936187,26370.155995759993,2859196,7586555,Mar2025,1
2025-03-26 14:30:00,26353.108974402134,26388.63978594835,26289.48893551341,26343.793625951967,681978,7678329,Mar2025,1
2025-03-26 14:35:00,26359.89236399726,26360.663220447786,26250.197239536938,26324.63025213571,1620807,12510792,Mar2025,1
2025-03-26 14:40:00,26314.622515232157,26398.17947018698,26286.657778881105,26296.193337161934,3207261,7024764,Mar2025,1
2025-03-26 14:45:00,26295.227450549726,26376.045283421736,26286.682305254126,26309.583295350054,2531168,9184637,Mar2025,1
2025-03-26 14:50:00,26312.11504868678,26351.6152621711,26274.248437595088,26321.17936532087,1341849,8126453,Mar2025,1
2025-03-26 14:55:00,26317.51554652452,26327.357880391643,26316.88653755131,26322.5028969877,531822,9792715,Mar2025,1
2025-03-26 15:00:00,26325.02310147619,26364.56954000126,26257.822652427923,26299.184546953365,3215119,11909127,Mar2025,1
2025-03-26 15:05:00,26279.554146161823,26279.8756853797,26271.560453442406,26275.27924598136,802846,6607604,Mar2025,1
2025-03-26 15:10:00,26308.405791511024,26325.180435681643,26219.216676361277,26251.336356419375,998594,9795973,Mar2025,1
2025-03-26 15:15:00,26223.21507035133,26253.87771938032,26151.461069768204,26228.463165339916,2034399,8971761,Mar2025,1
2025-03-26 15:20:00,26238.44031716314,26355.92792968754,26237.07436916456,26276.773504570978,3232528,9026370,Mar2025,1
2025-03-26 15:25:00,26292.701451769193,26361.144648262103,26193.787780526807,26254.178830958102,1607361,6817807,Mar2025,1
2025-03-27 09:15:00,26361.30818664793,26379.105629336624,26271.906659999913,26346.260407533377,1021793,7353748,Apr2025,27
2025-03-27 09:20:00,26331.231280461343,26374.5861966562,26322.11537786218,26340.504596030736,1210016,8594910,Apr2025,27
2025-03-27 09:25:00,26371.249307161455,26427.81891501772,26366.013959233107,26405.10981397572,2024759,4982109,Apr2025,27
2025-03-27 09:30:00,26402.05474896604,26424.82102606251,26318.44749682689,26390.65413708302,1233905,9351846,Apr2025,27
2025-03-27 09:35:00,26408.550089420012,26460.640993561174,26385.331023644925,26390.65815616959,1436289,6058918,Apr2025,27
2025-03-27 09:40:00,26348.857291102788,26396.25275755782,26236.94874942287,26297.144341040526,986237,7884511,Apr2025,27
2025-03-27 09:45:00,26321.88965662457,26352.107002315144,26316.274849653986,26325.16882226999,711639,8606166,Apr2025,27
2025-03-27 09:50:00,26300.481105677074,26356.46023684823,26298.372762755604,26355.22657448118,1806626,8897711,Apr2025,27
2025-03-27 09:55:00,26362.394488700782,26381.89323801946,26304.13095623152,26370.310245865738,1225878,4970016,Apr2025,27
2025-03-27 10:00:00,26355.02678091368,26389.70922220469,26289.116580760518,26354.96617984852,1257055,7698157,Apr2025,27
2025-03-27 10:05:00,26401.28710452732,26449.042939311097,26349.621537767744,26410.39299429369,752699,8034458,Apr2025,27
2025-03-27 10:10:00,26373.885107230726,26402.058892910474,26283.00942684113,26374.121834671063,1252760,11704128,Apr2025,27
2025-03-27 10:15:00,26407.524675717286,26452.489987209538,26380.869169674188,26386.44792545766,1388039,9713741,Apr2025,27
2025-03-27 10:20:00,26368.193088378932,26457.19894629548,26359.42130342759,26390.593365140532,769756,9193198,Apr2025,27
2025-03-27 10:25:00,26382.256859704048,26390.553221432714,26328.284316955196,26388.787594088426,1477811,8706335,Apr2025,27
2025-03-27 10:30:00,26407.52958728449,26483.69663284733,26389.710960225,26408.52949254394,1171145,8312594,Apr2025,27
2025-03-27 10:35:00,26403.355279240415,26408.600725092238,26251.464632415034,26377.99049314135,2327610,15715427,Apr2025,27
2025-03-27 10:40:00,26381.933212772223,26481.386968892522,26329.433336586033,26417.09637929865,1565651,10299880,Apr2025,27
2025-03-27 10:45:00,26394.72263496071,26431.601244794052,26324.099519046194,26412.929428857027,1560502,10653165,Apr2025,27
2025-03-27 10:50:00,26414.571871766417,26442.883886074796,26399.780534532038,26400.399377508467,963706,7211323,Apr2025,27
2025-03-27 10:55:00,26413.02721848827,26545.863632264907,26389.68122550204,26440.2167346312,557063,6505664,Apr2025,27
2025-03-27 11:00:00,26436.941797498846,26516.72720774202,26390.370209465123,26424.228026070545,1119505,13923058,Apr2025,27
2025-03-27 11:05:00,26423.337472236508,26463.71293416138,26400.591231649654,26403.069822535817,639099,10619818,Apr2025,27
2025-03-27 11:10:00,26391.41969424813,26398.751740800817,26324.634324320738,26371.767399441876,1532986,10109238,Apr2025,27
2025-03-27 11:15:00,26395.88341433462,26413.20434709858,26347.724781605426,26349.375365132593,2791012,9245638,Apr2025,27
2025-03-27 11:20:00,26357.84329179771,26381.64955755132,26283.482881397416,26370.908136953632,1374949,7592843,Apr2025,27
2025-03-27 11:25:00,26350.326745822884,26445.786817168715,26221.577165640392,26302.27258412479,644578,11551422,Apr2025,27
2025-03-27 11:30:00,26284.790375009867,26289.370426627283,26172.700179121566,26252.764335622982,1451076,9677652,Apr2025,27
2025-03-27 11:35:00,26278.330505630667,26290.772939805604,26220.943245233375,26223.872316078934,1472587,12567202,Apr2025,27
2025-03-27 11:40:00,26223.790429414563,26259.90668983263,26196.96024465393,26222.039940773357,2215450,8644109,Apr2025,27
2025-03-27 11:45:00,26203.98267039619,26266.335738906695,26198.770127754062,26200.53591414035,408108,15116509,Apr2025,27
2025-03-27 11:50:00,26206.428560038457,26255.51893623953,26139.360307521594,26198.323415963365,959273,7372818,Apr2025,27
2025-03-27 11:55:00,26195.326316932133,26223.487886340426,26112.58068444726,26168.338266292427,1451796,6462303,Apr2025,27
2025-03-27 12:00:00,26191.11184534028,26272.665207304934,26024.917005045863,26160.701914003683,814522,10534920,Apr2025,27
2025-03-27 12:05:00,26175.02140644956,26213.37843660481,26159.00235992572,26187.811918788593,2600261,12631866,Apr2025,27
2025-03-27 12:10:00,26176.247316385252,26219.123119641023,26038.343899787953,26162.248962288602,1114323,9757167,Apr2025,27
2025-03-27 12:15:00,26155.770660787104,26177.742896691943,26154.772832545892,26164.639713293964,1947625,10546066,Apr2025,27
2025-03-27 12:20:00,26138.806307785067,26181.95670884761,26088.399466991672,26116.03041941701,1616377,15693020,Apr2025,27
2025-03-27 12:25:00,26132.128141065212,26236.07415700165,26088.37828617962,26137.422842346397,1637458,10982050,Apr2025,27
2025-03-27 12:30:00,26134.810115138975,26231.262176650867,26090.360651254825,26169.660721135544,1787452,6033577,Apr2025,27
2025-03-27 12:35:00,26178.709148070437,26254.318927106528,26144.798212201742,26194.70448558623,1677871,7718831,Apr2025,27
2025-03-27 12:40:00,26188.77443877459,26206.07122728845,26177.924737081437,26178.42237047043,876998,11049427,Apr2025,27
2025-03-27 12:45:00,26177.94777142708,26234.242021669972,26129.119187275246,26185.257270358987,934699,6948518,Apr2025,27
2025-03-27 12:50:00,26190.750835608822,26192.909560433865,26181.07241805329,26184.9332236227,722900,8324095,Apr2025,27
2025-03-27 12:55:00,26178.334799993714,26290.435245520257,26128.08510211667,26179.06924729428,666854,10318662,Apr2025,27
2025-03-27 13:00:00,26175.714973899678,26182.523118255085,26121.727239792355,26167.671216846215,672831,4955346,Apr2025,27
2025-03-27 13:05:00,26181.01049852532,26214.54425112313,26143.707960599615,26177.211467496334,3259356,9816727,Apr2025,27
2025-03-27 13:10:00,26163.564580564802,26191.64411984929,26160.608128031614,26169.668160754125,1498915,12878548,Apr2025,27
2025-03-27 13:15:00,26160.946174528228,26177.87890580909,26132.900289531146,26135.373727608094,1785021,8082288,Apr2025,27
2025-03-27 13:20:00,26133.510452664574,26192.935876059077,26089.064558753314,26107.361007257416,714298,3968772,Apr2025,27
2025-03-27 13:25:00,26125.85147788395,26149.230798562836,26049.560767265506,26089.917027281244,1649967,7971663,Apr2025,27
2025-03-27 13:30:00,26109.804014936562,26238.8455042237,26033.327530336872,26068.306913076627,2330864,8637600,Apr2025,27
2025-03-27 13:35:00,26061.020733654128,26066.820344753967,26022.657680472035,26029.60419241655,2669390,7956850,Apr2025,27
2025-03-27 13:40:00,26005.76973944242,26015.65655623091,25995.226222574976,26010.474231957403,1353010,7054769,Apr2025,27
2025-03-27 13:45:00,26023.007457550037,26054.40969974651,25961.503796115452,26000.138762693692,2287604,6366180,Apr2025,27
2025-03-27 13:50:00,25981.901879036996,26000.327492220225,25953.747348975794,25995.873445655914,1427475,16917683,Apr2025,27
2025-03-27 13:55:00,26027.578554759843,26041.041475169935,26011.615654813424,26029.012993440094,1842898,6970913,Apr2025,27
2025-03-27 14:00:00,25999.951751667126,26014.54601973951,25888.509170013345,25949.00709208548,2003492,6430010,Apr2025,27
2025-03-27 14:05:00,25946.74721235377,25967.89376315582,25901.873564123358,25964.404787149353,894121,7272815,Apr2025,27
2025-03-27 14:10:00,25968.112093297106,26021.561650103726,25858.3704662705,25989.863309971202,421224,12605262,Apr2025,27
2025-03-27 14:15:00,25986.071707418298,26031.848781794164,25879.085114132078,25960.578975960852,1154708,12524476,Apr2025,27
2025-03-27 14:20:00,25984.561072318254,26015.59984082742,25948.063303353203,25996.09373818956,1139933,5456346,Apr2025,27
2025-03-27 14:25:00,26006.86882636815,26066.194438938623,25925.08236726541,25984.956360639004,1657500,6723329,Apr2025,27
2025-03-27 14:30:00,25972.267099035624,26045.833824761143,25920.047969722757,25975.34713910341,3294745,8845662,Apr2025,27
2025-03-27 14:35:00,25955.250044445846,25959.240307775694,25909.63793855475,25922.739968274993,3392434,15823715,Apr2025,27
2025-03-27 14:40:00,25926.217742286022,25974.95395984794,25809.38116968027,25879.937986113917,1884483,10405982,Apr2025,27
2025-03-27 14:45:00,25894.466483381657,25898.668839869864,25805.283988048257,25884.99188225409,1973673,14281757,Apr2025,27
2025-03-27 14:50:00,25880.357216074386,25988.611991963466,25852.718093442338,25877.650905270588,1274419,8044775,Apr2025,27
2025-03-27 14:55:00,25862.814189795707,25914.466771602016,25837.699172599107,25852.97543135633,1153407,9512432,Apr2025,27
2025-03-27 15:00:00,25862.586726415302,25891.04061223113,25725.51898066192,25832.28634105569,2350792,9696812,Apr2025,27
2025-03-27 15:05:00,25835.562021894144,25885.285997318024,25759.916846585835,25825.67491351142,1204267,10427509,Apr2025,27
2025-03-27 15:10:00,25836.351683495675,25923.509184586197,25794.025197917388,25843.88074501967,1337132,7861040,Apr2025,27
2025-03-27 15:15:00,25830.775349790372,25890.332712921103,25791.187147626177,25830.128010868004,1076516,11930728,Apr2025,27
2025-03-27 15:20:00,25830.742619122262,25856.26330728352,25790.658943646515,25836.005818625934,873901,6655855,Apr2025,27
2025-03-27 15:25:00,25836.640505817737,25863.94343036939,25811.09608245309,25819.753586740702,1253370,6685748,Apr2025,27
2025-03-28 09:15:00,25821.57357799613,25882.898789106966,25786.60156221572,25852.54198990066,1561821,11861779,Apr2025,26
2025-03-28 09:20:00,25859.21438588945,25867.485440012173,25780.057080525505,25829.142819971297,2666093,13604301,Apr2025,26
2025-03-28 09:25:00,25807.755630607924,25860.006029641158,25751.906304138683,25820.94867959578,955167,8608716,Apr2025,26
2025-03-28 09:30:00,25821.791763702913,25879.264062558083,25785.25686772898,25853.05488960016,4110244,8205301,Apr2025,26
2025-03-28 09:35:00,25857.282526337283,25941.3179123623,25798.115682672444,25870.33220173047,2892619,6619247,Apr2025,26
2025-03-28 09:40:00,25878.7139003722,25882.30177521141,25856.22641624728,25873.957523537567,939107,7251830,Apr2025,26
2025-03-28 09:45:00,25877.84249719896,25913.770791747153,25846.63152461132,25864.60632200276,3352396,9373577,Apr2025,26
2025-03-28 09:50:00,25877.47726163859,25966.929430197844,25866.823151364817,25904.995430413674,1710830,7511960,Apr2025,26
2025-03-28 09:55:00,25899.882333880567,25957.563976027886,25675.476315519776,25863.323642851996,2350181,7710411,Apr2025,26
2025-03-28 10:00:00,25843.660565987982,25862.29297457646,25724.580762076966,25818.932426917436,4178019,4933954,Apr2025,26
2025-03-28 10:05:00,25813.835917964836,25856.120799413984,25791.605708445004,25804.01605214899,1096981,8274240,Apr2025,26
2025-03-28 10:10:00,25799.05194096815,25921.73785884536,25754.869258795206,25831.757546844146,945596,10415834,Apr2025,26
2025-03-28 10:15:00,25853.61290618881,25890.59954273695,25806.817283483146,25864.031945291626,2448147,11521222,Apr2025,26
2025-03-28 10:20:00,25871.386351798476,25909.10423605325,25808.792014301453,25846.686935071546,1598924,6205557,Apr2025,26
2025-03-28 10:25:00,25824.887848767612,25854.993479714263,25740.083206469746,25817.33402244241,576568,5626573,Apr2025,26
2025-03-28 10:30:00,25840.03296657806,25841.958509372835,25811.36938059965,25824.569274564692,2785103,9508321,Apr2025,26
2025-03-28 10:35:00,25804.363130104397,25925.45632661171,25772.887318026267,25786.44335664542,2055512,7953837,Apr2025,26
